car_price,manufacturing_year,company,model,condition,cylinders,fuel,dist_reading,title_status,transmission,VIN,drive,size,car_type,color,image_url,county,state,lat,long,posting_date
19950,2009,porsche,boxster,excellent,6 cylinders,gas,80190,clean,automatic,,rwd,,convertible,red,https://images.craigslist.org/00707_eHutBuUodv5z_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-05-04T13:56:24-0500
13950,2008,mazda,miata,excellent,4 cylinders,gas,86650,clean,manual,,rwd,,convertible,grey,https://images.craigslist.org/00S0S_dHirmz2V0tPz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-05-04T13:55:52-0500
10950,2009,lexus,rx350,excellent,6 cylinders,gas,191955,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00w0w_f7PtWmviw3Wz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-05-04T13:55:17-0500
13950,2006,lexus,gx470,good,8 cylinders,gas,178790,clean,automatic,,4wd,full-size,SUV,,https://images.craigslist.org/01515_hGiTec09RcXz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-05-04T13:54:01-0500
1800,1998,toyota,rav4,good,4 cylinders,gas,240537,clean,manual,,,,,green,https://images.craigslist.org/00d0d_2JC9dIRE7c7z_0CI0pO_600x450.jpg,,al,33.6035,-86.4668,2021-05-04T13:30:58-0500
21250,2002,ford,thunderbird,new,8 cylinders,gas,15996,clean,automatic,,fwd,compact,convertible,yellow,https://images.craigslist.org/01212_i9vpMol0h27_0CI0t2_600x450.jpg,,al,34.657607,-87.782814,2021-05-04T13:29:51-0500
4500,2008,ford,mustang,,6 cylinders,gas,187016,clean,automatic,1ZVHT80N885207297,rwd,,coupe,red,https://images.craigslist.org/00f0f_bBGCQfZBKpIz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-04T13:20:30-0500
39590,2020,chevrolet,silverado 1500 crew,good,8 cylinders,gas,19160,clean,other,3GCPWCED5LG130317,,,pickup,red,https://images.craigslist.org/01212_jjirIWa0y02z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-04T11:51:23-0500
26990,2017,nissan,titan single cab sv,good,8 cylinders,gas,41335,clean,other,1N6AA1R84HN570756,4wd,,pickup,red,https://images.craigslist.org/00H0H_fecvcuFxTmkz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-04T11:51:26-0500
4299,2007,nissan,sentra,,4 cylinders,gas,189321,clean,automatic,3N1AB61EX7L640258,fwd,,sedan,silver,https://images.craigslist.org/00v0v_bs86m1qgtShz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-04T11:10:45-0500
0,2015,nissan,sentra,excellent,4 cylinders,gas,99505,clean,automatic,3N1AB7AP8FY348505,fwd,,sedan,silver,https://images.craigslist.org/01515_akSClpxF9IWz_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-05-04T11:00:42-0500
3950,2008,kia,spectra ex,excellent,4 cylinders,gas,247377,clean,automatic,,,,sedan,,https://images.craigslist.org/00H0H_37SwhQS9k7Bz_0CI0t2_600x450.jpg,,al,33.415861,-86.988407,2021-05-04T10:28:33-0500
5900,1998,ford,f150,excellent,8 cylinders,gas,214000,clean,automatic,,,full-size,truck,red,https://images.craigslist.org/00r0r_3RQvUPLRWm4z_0jm0ew_600x450.jpg,,al,33.649773,-86.610105,2021-05-04T10:27:09-0500
33990,,,lac XT5 Crossover,,6 cylinders,gas,48784,clean,automatic,1GYKNERSXJZ160440,fwd,,SUV,black,https://images.craigslist.org/00y0y_hPSlZLpavLXz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-05-04T10:11:04-0500
34995,2012,dodge,charger limousine,,,gas,41000,clean,automatic,,,,,,https://images.craigslist.org/00N0N_iQvqQR9ce7nz_0pO0jm_600x450.jpg,,al,33.5884,-86.9597,2021-05-04T09:47:15-0500
3200,2005,ford,focus,good,4 cylinders,gas,189886,clean,automatic,,,,,,https://images.craigslist.org/00z0z_aGtvSEKDcGCz_0CI0t2_600x450.jpg,,al,33.7677,-85.0133,2021-05-04T09:40:59-0500
3495,1999,ford,windstar,good,6 cylinders,gas,135448,clean,automatic,,,,,,https://images.craigslist.org/00w0w_7RqpaAbEwtOz_0CI0t2_600x450.jpg,,al,33.7677,-85.0133,2021-05-04T09:32:20-0500
6500,2002,ford,sport trac,good,6 cylinders,gas,114775,clean,automatic,,,,,,https://images.craigslist.org/00S0S_jhFSZwVnJFz_0CI0t2_600x450.jpg,,al,33.7677,-85.0133,2021-05-04T09:18:53-0500
16988,2008,toyota,fj cruiser,,,gas,188099,clean,automatic,JTEBU11F580105856,4wd,,,,https://images.craigslist.org/00a0a_dNcj6ycpuiFz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-04T09:17:40-0500
16988,2018,nissan,altima,,,gas,57517,clean,automatic,1N4AL3AP6JC119377,fwd,,,silver,https://images.craigslist.org/00x0x_5duga6JTCuPz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-04T09:17:40-0500
26990,2018,nissan,frontier,,,gas,31814,clean,automatic,1N6AD0ER6JN756577,rwd,,,black,https://images.craigslist.org/01717_gp0msDutPzbz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-04T09:17:40-0500
32186,2021,toyota,tacoma,,,gas,1443,clean,automatic,5TFAX5GN0MX194170,rwd,,,,https://images.craigslist.org/00W0W_juMGKAPbvNrz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-04T09:17:39-0500
16477,2015,buick,enclave,,,gas,103969,clean,automatic,5GAKRBKD5FJ308683,fwd,,,black,https://images.craigslist.org/00D0D_4sngWtCt9Fcz_09P07m_600x450.jpg,,al,33.168322,-87.491902,2021-05-04T09:11:36-0500
58977,2019,gmc,sierra 3500,,,gas,66368,clean,automatic,1GT42WEY6KF184860,4wd,,,white,https://images.craigslist.org/01717_6QaVsXDoRuKz_09Q07v_600x450.jpg,,al,33.168322,-87.491902,2021-05-04T09:11:35-0500
30990,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,58116,clean,other,1GCRCREH7GZ111975,,,pickup,silver,https://images.craigslist.org/00p0p_2deegIBl5opz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-04T09:01:54-0500
6900,2009,honda,ridgeline,fair,,gas,198000,clean,automatic,,4wd,,,,https://images.craigslist.org/00i0i_h5YX6bqpNIjz_0jm0ew_600x450.jpg,,al,33.13435,-86.619515,2021-05-04T08:46:06-0500
3750,1997,ford,f150,,,gas,150000,clean,automatic,,,,,,https://images.craigslist.org/00101_24F1FVkW5pnz_0fu0bC_600x450.jpg,,al,33.3224,-86.9657,2021-05-04T08:37:01-0500
2500,1976,chevrolet,malibu classic,,,gas,100,clean,automatic,,,,,,https://images.craigslist.org/00B0B_NcrT4hLRRdz_0CI0lM_600x450.jpg,,al,33.5179,-86.8372,2021-05-04T07:11:30-0500
3500,2003,toyota,camry,good,4 cylinders,gas,237000,clean,automatic,,,,,,https://images.craigslist.org/00A0A_6HTWIfXnBITz_0CI0lM_600x450.jpg,,al,33.5179,-86.8372,2021-05-04T07:10:46-0500
1300,1969,mercedes-benz,benz,,,gas,12774,clean,automatic,,,,,,https://images.craigslist.org/00T0T_KljAvpSDdbz_0CI0lM_600x450.jpg,,al,33.521,-86.8066,2021-05-04T07:10:04-0500
25990,2016,bmw,5 series,,6 cylinders,gas,75123,clean,automatic,WBA5B3C58GG255986,,,sedan,black,https://images.craigslist.org/00r0r_2zDti3lagf7z_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-05-04T04:50:27-0500
8000,2013,kia,optima,excellent,4 cylinders,gas,119000,rebuilt,automatic,5XXGN4A77DG230383,,,,white,https://images.craigslist.org/00y0y_9oOqJKCRs2pz_0CI0t2_600x450.jpg,,al,36.1379,-86.741,2021-05-03T20:29:42-0500
32000,2008,chevrolet,silverado 2500,good,8 cylinders,diesel,109600,clean,automatic,,4wd,full-size,truck,white,https://images.craigslist.org/01010_ddlNsSiJKtiz_0CI0lM_600x450.jpg,,al,34.0013,-86.9381,2021-05-03T20:13:42-0500
3399,2006,buick,lacrosse,,6 cylinders,gas,160218,clean,automatic,2G4WD582061211256,fwd,,sedan,blue,https://images.craigslist.org/00Y0Y_k6FflIFf9cBz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-03T19:50:39-0500
4000,2002,toyota,echo,excellent,4 cylinders,gas,155000,clean,automatic,JTDBT123520243495,fwd,compact,sedan,blue,https://images.craigslist.org/00N0N_jYPooSDmN5az_0mX0cU_600x450.jpg,,al,33.9135,-84.6859,2021-05-03T17:48:17-0500
3900,2009,hyundai,elantra,,4 cylinders,gas,162005,clean,automatic,KMHDU46D49U684737,rwd,,sedan,white,https://images.craigslist.org/00L0L_guMJpv80fKvz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-03T17:40:26-0500
3000,2004,chevrolet,blazer,good,6 cylinders,gas,131500,clean,automatic,,4wd,mid-size,SUV,white,https://images.craigslist.org/00f0f_ecV0Trqbl8rz_0lM0t2_600x450.jpg,,al,33.5979,-86.3432,2021-05-03T17:26:24-0500
2800,2009,nissan,versa,,,gas,109000,rebuilt,automatic,,,,,,https://images.craigslist.org/00a0a_cWR20LWuBv1z_0i60o8_600x450.jpg,,al,33.6053,-84.4813,2021-05-03T17:21:15-0500
2500,1995,bmw,525i,fair,6 cylinders,gas,110661,clean,automatic,WBAHD6322SGK86772,rwd,mid-size,sedan,white,https://images.craigslist.org/00R0R_iQQpe8BshGIz_0ak07K_600x450.jpg,,al,33.3538,-86.8254,2021-05-03T16:03:27-0500
53000,2006,,Sterling Acterra,,,diesel,160322,clean,automatic,,,,,,https://images.craigslist.org/00S0S_edOenFiO5gSz_0dq0t2_600x450.jpg,,al,28.0091,-82.5034,2021-05-03T15:54:00-0500
33590,2014,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,57923,clean,other,3GTP1VEC4EG551563,,,pickup,white,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,,al,33.52,-86.79,2021-05-03T15:51:15-0500
12500,2008,gmc,yukon xl,excellent,8 cylinders,gas,177326,clean,automatic,,rwd,full-size,SUV,black,https://images.craigslist.org/00707_40BdEMMXcZbz_0hq0d4_600x450.jpg,,al,33.5554,-86.887,2021-05-03T15:46:48-0500
15990,2017,ford,c-max hybrid se wagon 4d,good,,hybrid,48195,clean,other,1FADP5AU1HL114567,fwd,,wagon,blue,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,,al,33.52,-86.79,2021-05-03T15:32:03-0500
2500,2008,honda,accord,good,6 cylinders,gas,204561,clean,automatic,,fwd,full-size,sedan,silver,https://images.craigslist.org/00505_b9GdlUpxXhyz_09G07g_600x450.jpg,,al,33.3813,-86.7046,2021-05-03T15:09:18-0500
20995,2011,chevrolet,silverado 1500 ltz crew cab 4wd,,,,137701,,automatic,3GCPKTE30BG264332,4wd,,pickup,,https://images.craigslist.org/00u0u_i6NQu7IjDdrz_0ak07K_600x450.jpg,,al,33.971956,-86.053098,2021-05-03T15:06:42-0500
25995,2015,chevrolet,silverado 1500 lt crew cab 4wd,,,,151681,,automatic,3GCUKREC2FG257362,4wd,,pickup,,https://images.craigslist.org/00808_4HflmGhIcfVz_0ak07K_600x450.jpg,,al,33.971956,-86.053098,2021-05-03T15:05:09-0500
31995,2014,chevrolet,silverado 1500 2lt crew cab long box 4wd,,,,66738,,automatic,3GCUKREC8EG123888,4wd,,pickup,,https://images.craigslist.org/00U0U_iWwyclehTghz_0ak07K_600x450.jpg,,al,33.971956,-86.053098,2021-05-03T15:03:33-0500
5500,1978,ford,f-150,good,8 cylinders,gas,239000,clean,automatic,,,full-size,truck,green,https://images.craigslist.org/00I0I_ayGeOXY8dTCz_0lM0t2_600x450.jpg,,al,33.1248,-86.8622,2021-05-03T14:47:14-0500
29000,2005,ford,f750,,,diesel,77124,clean,automatic,,,,,,https://images.craigslist.org/00u0u_iibAscwoLfsz_0dq0t2_600x450.jpg,,al,28.0091,-82.5034,2021-05-03T14:46:39-0500
27990,2012,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,68696,clean,other,1GT220CG8CZ231238,4wd,,pickup,black,https://images.craigslist.org/00V0V_ftJbKrOgdi5z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-03T14:21:01-0500
24990,2018,gmc,canyon extended cab pickup,good,,other,32329,clean,other,1GTH5BEA5J1215726,,,pickup,,https://images.craigslist.org/01414_1M5PvbWWOocz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-03T13:51:24-0500
10990,2011,mercedes-benz,ml350,excellent,6 cylinders,gas,119172,clean,automatic,,4wd,,SUV,,https://images.craigslist.org/00x0x_kA6LF50XDzFz_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-05-03T13:32:23-0500
3300,1999,chrysler,300m,,6 cylinders,gas,162026,clean,automatic,2C3HE66G5XH565608,fwd,,sedan,,https://images.craigslist.org/00Z0Z_4TJ8d3k9bp8z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-03T13:21:07-0500
27000,1954,ford,f100,,,gas,6000,clean,manual,,,,,,https://images.craigslist.org/00T0T_9VXNdsramAwz_0pU0eQ_600x450.jpg,,al,33.5363,-87.051,2021-05-03T13:18:33-0500
27995,2017,ford,f-150,,,gas,101000,clean,automatic,,4wd,,,,https://images.craigslist.org/00J0J_jHzCQ7k0Nmpz_0sd0fP_600x450.jpg,,al,33.521,-86.8066,2021-05-03T12:46:25-0500
8100,2011,ford,escape,excellent,6 cylinders,hybrid,140000,clean,automatic,,fwd,,SUV,white,https://images.craigslist.org/00S0S_ejf557z5dg2z_0CI0iP_600x450.jpg,,al,33.5062,-86.8003,2021-05-03T12:08:20-0500
20000,1979,chevrolet,malibu,like new,8 cylinders,gas,1234,clean,automatic,,rwd,,,black,https://images.craigslist.org/00808_jwqisCL6uEbz_0CI0t2_600x450.jpg,,al,33.4653,-86.8082,2021-05-03T11:39:01-0500
3999,2003,infiniti,g35 sedan,,6 cylinders,gas,233830,clean,automatic,JNKCV51E23M327551,rwd,,sedan,,https://images.craigslist.org/00Y0Y_k04jCxhk311z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-03T11:11:12-0500
0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,25127,clean,automatic,3GCUYGED2KG277424,4wd,,truck,red,https://images.craigslist.org/00V0V_aLHp0BZn7J8z_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-05-03T11:00:41-0500
23500,1970,chevrolet,monte carlo,excellent,,gas,18678,clean,automatic,,,,,,https://images.craigslist.org/00Y0Y_9rqq2i8x3n2z_0CI0t2_600x450.jpg,,al,28.3648,-82.6757,2021-05-03T10:48:11-0500
5300,2009,jeep,grand cherokee laredo,excellent,6 cylinders,gas,178000,clean,automatic,,4wd,,,,https://images.craigslist.org/00k0k_17MDKUx78zIz_0CI0t2_600x450.jpg,,al,33.2663,-86.902,2021-05-03T10:24:28-0500
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,,,,,https://images.craigslist.org/00M0M_aVuQx61rdczz_07K05O_600x450.jpg,,al,36.0127,-86.56,2021-05-03T10:19:55-0500
45900,2017,,Maserati Levante,,6 cylinders,gas,36083,clean,automatic,ZN661XUA1HX210904,,,SUV,white,https://images.craigslist.org/00G0G_f8kyvPqqhiPz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-05-03T10:12:44-0500
0,2017,chevrolet,silverado 2500hd 4x4,like new,8 cylinders,diesel,102000,clean,automatic,,4wd,full-size,truck,silver,https://images.craigslist.org/00D0D_8916t1SEDZxz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-05-03T09:59:43-0500
5500,1974,mercedes-benz,1929 ssk replica,good,4 cylinders,gas,9999,clean,automatic,,rwd,mid-size,convertible,yellow,https://images.craigslist.org/00M0M_e7Qu4htd0fDz_0CI0t2_600x450.jpg,,al,33.158449,-86.942271,2021-05-03T09:41:06-0500
3500,1996,chevrolet,tahoe,excellent,8 cylinders,gas,237000,clean,automatic,,4wd,full-size,offroad,black,https://images.craigslist.org/00m0m_2CGd7x0zriIz_0jv0t2_600x450.jpg,,al,33.3813,-86.7046,2021-05-03T09:10:52-0500
16902,2020,toyota,corolla,,,gas,11692,clean,automatic,5YFDPRAE6LP106166,fwd,,,black,https://images.craigslist.org/00M0M_liRrIfQycKyz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-03T08:56:54-0500
12307,2018,kia,soul,,,gas,95056,clean,automatic,KNDJP3A58J7592011,fwd,,,red,https://images.craigslist.org/00606_6zhJis0ilwkz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-03T08:56:53-0500
37500,2018,ford,f-150,,,gas,30026,clean,automatic,1FTEW1EP0JFD83808,4wd,,,blue,https://images.craigslist.org/00w0w_3uqDk9mRr8ez_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-03T08:56:51-0500
21688,2020,nissan,kicks,,,gas,7575,clean,automatic,3N1CP5DV4LL500636,fwd,,,,https://images.craigslist.org/00k0k_dBwFp0pnwQ7z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-05-03T08:56:46-0500
29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,1GCHTCE37G1186784,4wd,,pickup,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-03T08:51:13-0500
35590,2010,chevrolet,corvette convertible,good,8 cylinders,gas,31879,clean,other,1G1YC3DW6A5101146,rwd,,other,red,https://images.craigslist.org/00f0f_4tRTiDENPtLz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-03T08:51:11-0500
18977,2017,kia,sorento,,,gas,70014,clean,automatic,5XYPH4A59HG319380,fwd,,,,https://images.craigslist.org/00K0K_3dQidgKpoUUz_09P07m_600x450.jpg,,al,33.168322,-87.491902,2021-05-03T08:49:56-0500
6877,2007,nissan,pathfinder,,,gas,155471,clean,automatic,5N1AR18U67C618936,rwd,,,,https://images.craigslist.org/00U0U_8aMdiCyZMuzz_09Q07v_600x450.jpg,,al,33.168322,-87.491902,2021-05-03T08:49:54-0500
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,https://images.craigslist.org/00n0n_5VG28y2JRQ1_600x450.jpg,,al,32.9229,-86.545,2021-05-03T08:44:39-0500
12500,2015,volkswagen,passat tdi,excellent,,diesel,101000,clean,automatic,,,,,white,https://images.craigslist.org/00G0G_kqDIYOW254Jz_0ww0oo_600x450.jpg,,al,33.546749,-86.539801,2021-05-03T08:12:36-0500
27998,2008,porsche,cayman,,6 cylinders,gas,69505,clean,automatic,WP0AA29878U760792,rwd,,coupe,black,https://images.craigslist.org/00z0z_61I5Nfxhwa2z_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-05-03T04:51:00-0500
0,2015,mercedes-benz,s-class,,8 cylinders,gas,78807,clean,automatic,,4wd,full-size,sedan,grey,https://images.craigslist.org/00f0f_48YBFcb5cMIz_0gw0co_600x450.jpg,,al,,,2021-05-03T00:22:00-0500
6800,2004,mercedes-benz,clk320,good,6 cylinders,gas,116700,clean,automatic,,rwd,,convertible,silver,https://images.craigslist.org/00Q0Q_3p56HKoIPMiz_0CI0t2_600x450.jpg,,al,33.47621,-86.715994,2021-05-02T22:44:27-0500
45000,2017,chevrolet,silverado,excellent,8 cylinders,gas,92000,clean,automatic,,4wd,full-size,truck,red,https://images.craigslist.org/00K0K_94SmywquUnAz_0ne0ne_600x450.jpg,,al,33.1717,-86.2713,2021-05-02T20:31:16-0500
2550,2004,cadillac,srx,,6 cylinders,gas,224105,clean,automatic,1GYEE637740189703,rwd,,SUV,white,https://images.craigslist.org/00B0B_5ZO22j1BM5Zz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-02T19:50:13-0500
12500,2015,ford,taurus,like new,,gas,90000,clean,automatic,,fwd,,,white,https://images.craigslist.org/00s0s_4hZ67fVxW0Mz_0t20CI_600x450.jpg,,al,33.6035,-86.4668,2021-05-02T19:38:46-0500
3800,2011,nissan,altima,,,gas,155000,rebuilt,automatic,,,,,,https://images.craigslist.org/00T0T_3enc7ceFnUZz_0i60o8_600x450.jpg,,al,33.4679,-84.4806,2021-05-02T19:11:44-0500
2500,1987,,1987 Saab 900 Turbo,fair,4 cylinders,gas,125000,clean,manual,,fwd,mid-size,coupe,silver,https://images.craigslist.org/00U0U_ccmQbtu36iYz_0CI0t2_600x450.jpg,,al,33.2932,-86.768,2021-05-02T18:49:52-0500
2975,2006,,Suzuki XL-7,,6 cylinders,gas,217353,clean,automatic,JS3TY92V164101599,rwd,,SUV,white,https://images.craigslist.org/00P0P_Uy8v02Z6Zez_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-02T17:40:35-0500
7980,2013,bmw,x3,,4 cylinders,gas,156295,,manual,5UXWX9C54D0A21202,rwd,,SUV,white,https://images.craigslist.org/00404_g20AOnOPvuMz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T17:10:33-0500
7800,2005,honda,accord ex-l,excellent,4 cylinders,gas,155000,clean,manual,,,,,,https://images.craigslist.org/00q0q_6Y2mrcfkAruz_0CI0t2_600x450.jpg,,al,35.7173,-86.9048,2021-05-02T16:42:04-0500
9000,2008,mazda,miata mx-5,excellent,4 cylinders,gas,56700,clean,automatic,JM1NC25F570128735,rwd,compact,convertible,white,https://images.craigslist.org/00S0S_277uHKZpbGnz_0gw0co_600x450.jpg,,al,33.339133,-86.920052,2021-05-02T16:41:28-0500
5980,2005,cadillac,sts,,8 cylinders,gas,129448,,automatic,1G6DC67A350157025,rwd,,sedan,white,https://images.craigslist.org/00C0C_dLnAKT7rXksz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T16:30:32-0500
13500,2000,chevrolet,corvette,like new,8 cylinders,gas,92000,clean,manual,,,mid-size,hatchback,black,https://images.craigslist.org/00404_56cCgrjOpzqz_0CI0t2_600x450.jpg,,al,33.6328,-86.6493,2021-05-02T16:22:19-0500
19950,1955,chevrolet,bel air,good,8 cylinders,gas,96867,clean,automatic,,rwd,full-size,sedan,green,https://images.craigslist.org/00H0H_aMe5pUnBLzMz_0CI0lC_600x450.jpg,,al,34.6205,-86.551,2021-05-02T16:08:48-0500
5980,2005,acura,tl,,6 cylinders,gas,179721,,automatic,19UUA66295A053616,fwd,,sedan,silver,https://images.craigslist.org/00q0q_TwA23dW4FYz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T15:50:34-0500
2675,1996,toyota,camry,,4 cylinders,gas,164719,clean,automatic,4T1BG12K4TU920697,fwd,,sedan,green,https://images.craigslist.org/00V0V_blwtevt7cBVz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-02T15:30:30-0500
5980,2006,nissan,murano,,6 cylinders,gas,178388,,automatic,JN8AZ08T36W405014,fwd,,SUV,white,https://images.craigslist.org/00T0T_7e4K7YvYd72z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T15:10:30-0500
34995,2018,ram,2500,,,diesel,211000,clean,automatic,,4wd,,,,https://images.craigslist.org/00202_ckdiOO0cXz9z_0sg0ir_600x450.jpg,,al,33.521,-86.8066,2021-05-02T14:48:28-0500
6980,2011,kia,sorento,,6 cylinders,gas,182321,,other,5XYKW4A20BG104807,rwd,,SUV,,https://images.craigslist.org/00e0e_llYsB6HAZ0kz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T14:30:28-0500
31990,2017,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891,clean,other,1C4AJWAG1HL698869,4wd,,other,white,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,,al,33.52,-86.79,2021-05-02T14:11:09-0500
6980,2008,toyota,avalon,,6 cylinders,gas,158888,,automatic,4T1BK36B28U302953,fwd,,sedan,silver,https://images.craigslist.org/00A0A_87Hbd2MtFwPz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T13:50:28-0500
11500,2013,honda,odyssey ex,good,,gas,92000,clean,automatic,,,,van,silver,https://images.craigslist.org/00202_28QrDMbUPmOz_0oo0ww_600x450.jpg,,al,33.515444,-86.793624,2021-05-02T13:46:52-0500
987654321,1960,chevrolet,,,,gas,999999,clean,manual,,,,,,https://images.craigslist.org/00E0E_fZYzwRGkoIdz_0CI0t2_600x450.jpg,,al,33.6339,-86.5981,2021-05-02T13:24:09-0500
2600,2000,buick,lesabre,,6 cylinders,gas,212061,clean,automatic,1G4HR54K6YU316195,fwd,,sedan,blue,https://images.craigslist.org/00101_b0S4rU8ePxkz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-05-02T13:20:24-0500
4980,2007,ford,edge,,6 cylinders,gas,178095,,automatic,2FMDK46C87BA54266,4wd,,sedan,white,https://images.craigslist.org/00W0W_7iace6RI968z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T13:10:53-0500
26995,2015,ford,f-350,,,diesel,247000,clean,automatic,,4wd,,,,https://images.craigslist.org/00y0y_8qOPALhJr9uz_0u80j5_600x450.jpg,,al,33.521,-86.8066,2021-05-02T12:53:51-0500
27990,2014,toyota,tacoma access cab pickup,good,,other,17805,clean,other,5TFTX4CN3EX042751,,,pickup,red,https://images.craigslist.org/00X0X_1cMDo5xqSuAz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-02T12:41:39-0500
32990,2017,jeep,wrangler unlimited sport,good,6 cylinders,gas,30041,clean,other,1C4BJWDG5HL705371,4wd,,other,silver,https://images.craigslist.org/00u0u_bB3krjp4B3lz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-05-02T12:41:24-0500
34995,2018,ram,1500,,,gas,104000,clean,automatic,,rwd,,,,https://images.craigslist.org/01717_dTVjvvh7SVrz_0nX0gj_600x450.jpg,,al,33.521,-86.8066,2021-05-02T12:34:27-0500
5980,2010,gmc,terrain,,4 cylinders,gas,208359,,manual,2CTALFEW0A6326745,rwd,,SUV,red,https://images.craigslist.org/00d0d_i2Gmfc9Cf0Yz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-05-02T12:30:21-0500
